,id,type,DEG_tp2_tp4,GO_id
36211,FUN_032026,gene,no,GO:0046330
36212,FUN_032026,gene,no,GO:0050688
36213,FUN_032026,gene,no,GO:0051607
36214,FUN_032026,gene,no,GO:0060337
36215,FUN_032026,gene,no,GO:0070534
36216,FUN_032026,gene,no,GO:1902554
36217,FUN_032027,gene,no,GO:0001817
36218,FUN_032027,gene,no,GO:0002224
36219,FUN_032027,gene,no,GO:0005164
36220,FUN_032027,gene,no,GO:0005739
36221,FUN_032027,gene,no,GO:0005768
36222,FUN_032027,gene,no,GO:0006915
36223,FUN_032027,gene,no,GO:0008063
36224,FUN_032027,gene,no,GO:0008270
36225,FUN_032027,gene,no,GO:0009898
36226,FUN_032027,gene,no,GO:0016740
36227,FUN_032027,gene,no,GO:0019901
36228,FUN_032027,gene,no,GO:0019903
36229,FUN_032027,gene,no,GO:0030162
36230,FUN_032027,gene,no,GO:0031625
36231,FUN_032027,gene,no,GO:0031996
36232,FUN_032027,gene,no,GO:0032088
36233,FUN_032027,gene,no,GO:0032648
36234,FUN_032027,gene,no,GO:0033209
36235,FUN_032027,gene,no,GO:0035631
36236,FUN_032027,gene,no,GO:0042802
36237,FUN_032027,gene,no,GO:0042981
36238,FUN_032027,gene,no,GO:0043122
36239,FUN_032027,gene,no,GO:0045087
36240,FUN_032027,gene,no,GO:0046330
36241,FUN_032027,gene,no,GO:0050688
36242,FUN_032027,gene,no,GO:0070534
36243,FUN_032191,gene,no,GO:0003727
36244,FUN_032191,gene,no,GO:0004521
36245,FUN_032191,gene,no,GO:0005759
36246,FUN_032191,gene,no,GO:0008270
36247,FUN_032191,gene,no,GO:0090502
36248,FUN_032367,gene,no,GO:0004768
36249,FUN_032367,gene,no,GO:0005506
36250,FUN_032367,gene,no,GO:0005789
36251,FUN_032367,gene,no,GO:0006636
36252,FUN_032367,gene,no,GO:0016020
36253,FUN_032367,gene,no,GO:0016491
36254,FUN_032410,gene,no,GO:0001762
36255,FUN_032410,gene,no,GO:0006836
36256,FUN_032410,gene,no,GO:0008021
36257,FUN_032410,gene,no,GO:0015185
36258,FUN_032410,gene,no,GO:0015187
36259,FUN_032410,gene,no,GO:0015812
36260,FUN_032410,gene,no,GO:0015816
36261,FUN_032410,gene,no,GO:0030659
36262,FUN_032410,gene,no,GO:0042995
36263,FUN_032410,gene,no,GO:0051939
36264,FUN_032410,gene,no,GO:0098793
36265,FUN_032410,gene,no,GO:0140799
36266,FUN_032410,gene,no,GO:0140800
36267,FUN_033056,gene,no,GO:0001530
36268,FUN_033056,gene,no,GO:0003677
36269,FUN_033056,gene,no,GO:0005044
36270,FUN_033056,gene,no,GO:0005576
36271,FUN_033056,gene,no,GO:0005615
36272,FUN_033056,gene,no,GO:0005737
36273,FUN_033056,gene,no,GO:0006898
36274,FUN_033056,gene,no,GO:0006952
36275,FUN_033056,gene,no,GO:0015031
36276,FUN_033056,gene,no,GO:0019898
36277,FUN_033056,gene,no,GO:0030670
36278,FUN_033056,gene,no,GO:0030855
36279,FUN_033056,gene,no,GO:0031012
36280,FUN_033056,gene,no,GO:0035375
36281,FUN_033056,gene,no,GO:0038187
36282,FUN_033056,gene,no,GO:0042494
36283,FUN_033056,gene,no,GO:0042589
36284,FUN_033056,gene,no,GO:0043152
36285,FUN_033056,gene,no,GO:0045087
36286,FUN_033056,gene,no,GO:0048306
36287,FUN_033056,gene,no,GO:0050829
36288,FUN_033056,gene,no,GO:0050830
36289,FUN_033056,gene,no,GO:0050840
36290,FUN_033056,gene,no,GO:0051607
36291,FUN_033056,gene,no,GO:0061844
36292,FUN_033056,gene,no,GO:0070062
36293,FUN_033056,gene,no,GO:0070891
36294,FUN_033056,gene,no,GO:1904399
36295,FUN_029704,gene,no,GO:0000922
36296,FUN_029704,gene,no,GO:0005737
36297,FUN_029704,gene,no,GO:0005815
36298,FUN_029704,gene,no,GO:0007049
36299,FUN_029704,gene,no,GO:0007346
36300,FUN_029704,gene,no,GO:0019900
36301,FUN_029704,gene,no,GO:0030496
36302,FUN_029704,gene,no,GO:0051301
36303,FUN_029338,gene,no,GO:0004713
36304,FUN_029338,gene,no,GO:0004714
36305,FUN_029338,gene,no,GO:0005524
36306,FUN_029338,gene,no,GO:0005886
36307,FUN_029338,gene,no,GO:0006468
36308,FUN_029338,gene,no,GO:0007169
36309,FUN_029338,gene,no,GO:0007417
36310,FUN_029338,gene,no,GO:0010976
36311,FUN_029338,gene,no,GO:0014068
36312,FUN_029338,gene,no,GO:0016020
36313,FUN_029338,gene,no,GO:0017147
36314,FUN_029338,gene,no,GO:0033674
36315,FUN_029338,gene,no,GO:0043235
36316,FUN_034062,gene,no,GO:0003682
36317,FUN_034062,gene,no,GO:0004518
36318,FUN_034062,gene,no,GO:0005634
36319,FUN_034062,gene,no,GO:0035098
36320,FUN_034062,gene,no,GO:0035102
36321,FUN_034062,gene,no,GO:0040029
36322,FUN_034062,gene,no,GO:0046872
36323,FUN_034088,gene,no,GO:0005769
36324,FUN_034088,gene,no,GO:0005856
36325,FUN_034088,gene,no,GO:0005901
36326,FUN_034088,gene,no,GO:0006897
36327,FUN_034088,gene,no,GO:0030036
36328,FUN_034088,gene,no,GO:0032587
36329,FUN_034088,gene,no,GO:0055038
36330,FUN_034088,gene,no,GO:0070300
36331,FUN_034088,gene,no,GO:0070836
36332,FUN_034088,gene,no,GO:0097320
36333,FUN_035663,gene,no,GO:0000122
36334,FUN_035663,gene,no,GO:0000139
36335,FUN_035663,gene,no,GO:0001666
36336,FUN_035663,gene,no,GO:0003682
36337,FUN_035663,gene,no,GO:0003714
36338,FUN_035663,gene,no,GO:0005634
36339,FUN_035663,gene,no,GO:0005654
36340,FUN_035663,gene,no,GO:0005730
36341,FUN_035663,gene,no,GO:0008285
36342,FUN_035663,gene,no,GO:0030851
36343,FUN_035663,gene,no,GO:0032436
36344,FUN_035663,gene,no,GO:0045820
36345,FUN_035663,gene,no,GO:0045892
36346,FUN_035663,gene,no,GO:0046872
36347,FUN_035663,gene,no,GO:1903715
36348,FUN_035878,gene,no,GO:0015179
36349,FUN_035878,gene,no,GO:0016020
36350,FUN_035891,gene,no,GO:0000978
36351,FUN_035891,gene,no,GO:0001228
36352,FUN_035891,gene,no,GO:0004879
36353,FUN_035891,gene,no,GO:0005654
36354,FUN_035891,gene,no,GO:0005667
36355,FUN_035891,gene,no,GO:0005829
36356,FUN_035891,gene,no,GO:0006357
36357,FUN_035891,gene,no,GO:0008270
36358,FUN_035891,gene,no,GO:0030154
36359,FUN_035891,gene,no,GO:0045171
36360,FUN_035891,gene,no,GO:0045893
36361,FUN_035891,gene,no,GO:0045944
36362,FUN_035891,gene,no,GO:0048856
36363,FUN_035891,gene,no,GO:0072686
36364,FUN_035975,gene,no,GO:0001822
36365,FUN_035975,gene,no,GO:0001947
36366,FUN_035975,gene,no,GO:0003283
36367,FUN_035975,gene,no,GO:0005929
36368,FUN_035975,gene,no,GO:0006629
36369,FUN_035975,gene,no,GO:0007163
36370,FUN_035975,gene,no,GO:0007368
36371,FUN_035975,gene,no,GO:0016055
36372,FUN_035975,gene,no,GO:0030198
36373,FUN_035975,gene,no,GO:0030324
36374,FUN_035975,gene,no,GO:0032092
36375,FUN_035975,gene,no,GO:0035469
36376,FUN_035975,gene,no,GO:0045494
36377,FUN_035975,gene,no,GO:0048496
36378,FUN_035975,gene,no,GO:0060026
36379,FUN_035975,gene,no,GO:0060027
36380,FUN_035975,gene,no,GO:0060271
36381,FUN_035975,gene,no,GO:0060993
36382,FUN_035975,gene,no,GO:0071908
36383,FUN_035975,gene,no,GO:0071909
36384,FUN_035975,gene,no,GO:0071910
36385,FUN_035975,gene,no,GO:0072189
36386,FUN_035975,gene,no,GO:0090090
36387,FUN_035975,gene,no,GO:0097543
36388,FUN_035975,gene,no,GO:0097546
36389,FUN_035975,gene,no,GO:1905515
36390,FUN_035975,gene,no,GO:2000095
36391,FUN_036165,gene,no,GO:0005793
36392,FUN_036165,gene,no,GO:0005801
36393,FUN_036165,gene,no,GO:0006506
36394,FUN_036165,gene,no,GO:0006888
36395,FUN_036165,gene,no,GO:0030145
36396,FUN_036165,gene,no,GO:0033116
36397,FUN_036165,gene,no,GO:0034235
36398,FUN_036165,gene,no,GO:0062050
36399,FUN_036165,gene,no,GO:0070971
36400,FUN_036195,gene,no,GO:0003676
36401,FUN_036195,gene,no,GO:0003887
36402,FUN_036195,gene,no,GO:0003964
36403,FUN_036195,gene,no,GO:0004190
36404,FUN_036195,gene,no,GO:0004519
36405,FUN_036195,gene,no,GO:0006508
36406,FUN_036195,gene,no,GO:0015074
36407,FUN_036195,gene,no,GO:0042575
36408,FUN_035213,gene,no,GO:0005737
36409,FUN_035213,gene,no,GO:0005814
36410,FUN_035213,gene,no,GO:0046599
36411,FUN_035360,gene,no,
36412,FUN_035364,gene,no,GO:0001540
36413,FUN_035364,gene,no,GO:0002024
36414,FUN_035364,gene,no,GO:0002025
36415,FUN_035364,gene,no,GO:0002028
36416,FUN_035364,gene,no,GO:0002032
36417,FUN_035364,gene,no,GO:0004941
36418,FUN_035364,gene,no,GO:0005634
36419,FUN_035364,gene,no,GO:0005769
36420,FUN_035364,gene,no,GO:0005794
36421,FUN_035364,gene,no,GO:0006366
36422,FUN_035364,gene,no,GO:0006898
36423,FUN_035364,gene,no,GO:0006939
36424,FUN_035364,gene,no,GO:0007189
36425,FUN_035364,gene,no,GO:0007190
36426,FUN_035364,gene,no,GO:0008179
36427,FUN_035364,gene,no,GO:0009409
36428,FUN_035364,gene,no,GO:0010739
36429,FUN_035364,gene,no,GO:0015459
36430,FUN_035364,gene,no,GO:0016324
36431,FUN_035364,gene,no,GO:0030501
36432,FUN_035364,gene,no,GO:0031649
36433,FUN_035364,gene,no,GO:0040015
36434,FUN_035364,gene,no,GO:0042803
36435,FUN_035364,gene,no,GO:0043235
36436,FUN_035364,gene,no,GO:0043410
36437,FUN_035364,gene,no,GO:0044877
36438,FUN_035364,gene,no,GO:0045453
36439,FUN_035364,gene,no,GO:0045944
36440,FUN_035364,gene,no,GO:0045986
36441,FUN_035364,gene,no,GO:0050873
36442,FUN_035364,gene,no,GO:0051380
36443,FUN_035364,gene,no,GO:0061885
36444,FUN_035364,gene,no,GO:0071902
36445,FUN_035364,gene,no,GO:0098992
36446,FUN_035364,gene,no,GO:0120162
36447,FUN_035364,gene,no,GO:1901098
36448,FUN_035364,gene,no,GO:1904504
36449,FUN_035364,gene,no,GO:1904646
36450,FUN_035364,gene,no,GO:2000969
36451,FUN_037812,gene,no,GO:0005576
36452,FUN_037812,gene,no,GO:0016020
36453,FUN_036915,gene,no,
36454,FUN_036964,gene,no,GO:0005290
36455,FUN_036964,gene,no,GO:0005765
36456,FUN_036964,gene,no,GO:0015031
36457,FUN_036964,gene,no,GO:0015333
36458,FUN_036964,gene,no,GO:0015647
36459,FUN_036964,gene,no,GO:0015835
36460,FUN_036964,gene,no,GO:0031901
36461,FUN_036964,gene,no,GO:0033023
36462,FUN_036964,gene,no,GO:0034157
36463,FUN_036964,gene,no,GO:0034161
36464,FUN_036964,gene,no,GO:0034165
36465,FUN_036964,gene,no,GO:0036020
36466,FUN_036964,gene,no,GO:0045087
36467,FUN_036964,gene,no,GO:0045089
36468,FUN_036964,gene,no,GO:0048302
36469,FUN_036964,gene,no,GO:0070424
36470,FUN_036964,gene,no,GO:0070430
36471,FUN_036964,gene,no,GO:0070434
36472,FUN_036964,gene,no,GO:0071916
36473,FUN_036964,gene,no,GO:0140206
36474,FUN_037204,gene,no,GO:0003677
36475,FUN_037204,gene,no,GO:0003723
36476,FUN_037204,gene,no,GO:0003887
36477,FUN_037204,gene,no,GO:0003964
36478,FUN_037204,gene,no,GO:0004190
36479,FUN_037204,gene,no,GO:0004519
36480,FUN_037204,gene,no,GO:0005634
36481,FUN_037204,gene,no,GO:0006310
36482,FUN_037204,gene,no,GO:0006508
36483,FUN_037204,gene,no,GO:0015074
36484,FUN_037204,gene,no,GO:0046872
36485,FUN_038229,gene,no,GO:0005262
36486,FUN_038229,gene,no,GO:0005509
36487,FUN_038229,gene,no,GO:0016020
36488,FUN_038229,gene,no,GO:0030246
36489,FUN_038229,gene,no,GO:0050982
36490,FUN_037944,gene,no,GO:0005737
36491,FUN_037944,gene,no,GO:0005874
36492,FUN_037944,gene,no,GO:0005929
36493,FUN_037944,gene,no,GO:0007017
36494,FUN_037944,gene,no,GO:0030286
36495,FUN_037944,gene,no,GO:0042802
36496,FUN_038568,gene,no,GO:0005254
36497,FUN_038568,gene,no,GO:0005886
36498,FUN_038568,gene,no,GO:0016048
36499,FUN_038568,gene,no,GO:0017128
36500,FUN_038568,gene,no,GO:0046983
36501,FUN_038568,gene,no,GO:0050982
36502,FUN_038568,gene,no,GO:0051649
36503,FUN_038568,gene,no,GO:0055085
36504,FUN_038568,gene,no,GO:0061590
36505,FUN_038568,gene,no,GO:0061591
36506,FUN_038568,gene,no,GO:1902476
36507,FUN_038660,gene,no,GO:0000922
36508,FUN_038660,gene,no,GO:0005737
36509,FUN_038660,gene,no,GO:0005815
36510,FUN_038660,gene,no,GO:0007049
36511,FUN_038660,gene,no,GO:0007346
36512,FUN_038660,gene,no,GO:0019900
36513,FUN_038660,gene,no,GO:0030496
36514,FUN_038660,gene,no,GO:0051301
36515,FUN_040680,gene,no,GO:0005085
36516,FUN_040680,gene,no,GO:0005737
36517,FUN_040680,gene,no,GO:0005829
36518,FUN_040680,gene,no,GO:0005886
36519,FUN_040680,gene,no,GO:0007265
36520,FUN_040680,gene,no,GO:0008022
36521,FUN_040680,gene,no,GO:0016323
36522,FUN_040680,gene,no,GO:0016327
36523,FUN_040680,gene,no,GO:0019901
36524,FUN_040680,gene,no,GO:0030426
36525,FUN_040680,gene,no,GO:0030971
36526,FUN_040680,gene,no,GO:0031175
36527,FUN_040680,gene,no,GO:0031267
36528,FUN_040680,gene,no,GO:0034976
36529,FUN_040680,gene,no,GO:0035020
36530,FUN_040680,gene,no,GO:0035254
36531,FUN_040680,gene,no,GO:0043025
36532,FUN_040680,gene,no,GO:0043547
36533,FUN_040680,gene,no,GO:0044342
36534,FUN_040680,gene,no,GO:0046578
36535,FUN_040680,gene,no,GO:0046579
36536,FUN_040680,gene,no,GO:0048146
36537,FUN_040680,gene,no,GO:0048167
36538,FUN_040680,gene,no,GO:0048168
36539,FUN_040680,gene,no,GO:0090630
36540,FUN_040680,gene,no,GO:0097440
36541,FUN_040680,gene,no,GO:2000310
36542,FUN_039959,gene,no,GO:0000922
36543,FUN_039959,gene,no,GO:0005737
36544,FUN_039959,gene,no,GO:0005815
36545,FUN_039959,gene,no,GO:0007049
36546,FUN_039959,gene,no,GO:0007346
36547,FUN_039959,gene,no,GO:0019900
36548,FUN_039959,gene,no,GO:0030496
36549,FUN_039959,gene,no,GO:0051301
36550,FUN_040284,gene,no,GO:0005737
36551,FUN_040284,gene,no,GO:0005829
36552,FUN_040284,gene,no,GO:0005874
36553,FUN_040284,gene,no,GO:0034451
36554,FUN_040284,gene,no,GO:0036158
36555,FUN_041386,gene,no,GO:0001782
36556,FUN_041386,gene,no,GO:0002315
36557,FUN_041386,gene,no,GO:0005085
36558,FUN_041386,gene,no,GO:0005829
36559,FUN_041386,gene,no,GO:0007264
36560,FUN_041386,gene,no,GO:0031267
36561,FUN_041386,gene,no,GO:0043547
36562,FUN_041386,gene,no,GO:0051491
36563,FUN_041823,gene,no,GO:0003777
36564,FUN_041823,gene,no,GO:0005524
36565,FUN_041823,gene,no,GO:0005858
36566,FUN_041823,gene,no,GO:0005874
36567,FUN_041823,gene,no,GO:0005930
36568,FUN_041823,gene,no,GO:0007018
36569,FUN_041823,gene,no,GO:0008569
36570,FUN_041823,gene,no,GO:0030286
36571,FUN_041823,gene,no,GO:0031514
36572,FUN_041823,gene,no,GO:0036126
36573,FUN_041823,gene,no,GO:0036156
36574,FUN_041823,gene,no,GO:0036159
36575,FUN_041823,gene,no,GO:0045505
36576,FUN_041823,gene,no,GO:0051959
36577,FUN_041823,gene,no,GO:0060285
36578,FUN_041852,gene,no,GO:0003824
36579,FUN_043261,gene,no,GO:0000139
36580,FUN_043261,gene,no,GO:0001675
36581,FUN_043261,gene,no,GO:0002080
36582,FUN_043261,gene,no,GO:0005765
36583,FUN_043261,gene,no,GO:0006869
36584,FUN_043261,gene,no,GO:0007030
36585,FUN_043261,gene,no,GO:0007399
36586,FUN_043261,gene,no,GO:0007417
36587,FUN_043261,gene,no,GO:0016192
36588,FUN_043261,gene,no,GO:0031175
36589,FUN_043261,gene,no,GO:0031901
36590,FUN_043261,gene,no,GO:0032266
36591,FUN_043261,gene,no,GO:0032458
36592,FUN_043261,gene,no,GO:0032588
36593,FUN_043261,gene,no,GO:0033106
36594,FUN_043261,gene,no,GO:0033116
36595,FUN_043261,gene,no,GO:0036438
36596,FUN_043261,gene,no,GO:0055038
36597,FUN_043261,gene,no,GO:0060612
36598,FUN_043261,gene,no,GO:0090168
36599,FUN_043319,gene,no,GO:0000139
36600,FUN_043319,gene,no,GO:0005615
36601,FUN_043319,gene,no,GO:0010634
36602,FUN_043319,gene,no,GO:0010718
36603,FUN_043319,gene,no,GO:0042803
36604,FUN_043319,gene,no,GO:0070374
36605,FUN_043381,gene,no,GO:0003943
36606,FUN_043381,gene,no,GO:0004065
36607,FUN_043381,gene,no,GO:0005739
36608,FUN_043381,gene,no,GO:0005764
36609,FUN_043381,gene,no,GO:0005791
36610,FUN_043381,gene,no,GO:0005794
36611,FUN_043381,gene,no,GO:0006914
36612,FUN_043381,gene,no,GO:0007417
36613,FUN_043381,gene,no,GO:0007584
36614,FUN_043381,gene,no,GO:0008484
36615,FUN_043381,gene,no,GO:0009268
36616,FUN_043381,gene,no,GO:0009986
36617,FUN_043381,gene,no,GO:0010632
36618,FUN_043381,gene,no,GO:0010976
36619,FUN_043381,gene,no,GO:0030207
36620,FUN_043381,gene,no,GO:0030209
36621,FUN_043381,gene,no,GO:0043627
36622,FUN_043381,gene,no,GO:0043890
36623,FUN_043381,gene,no,GO:0046872
36624,FUN_043381,gene,no,GO:0051597
36625,FUN_043381,gene,no,GO:0061580
36626,FUN_043381,gene,no,GO:0097065
36627,FUN_043499,gene,no,GO:0005509
36628,FUN_043499,gene,no,GO:0005615
36629,FUN_043499,gene,no,GO:0009374
36630,FUN_043499,gene,no,GO:0031410
36631,FUN_043499,gene,no,GO:0032579
36632,FUN_043560,gene,no,GO:0005272
36633,FUN_043560,gene,no,GO:0005886
36634,FUN_043560,gene,no,GO:0006813
36635,FUN_043560,gene,no,GO:0007638
36636,FUN_043560,gene,no,GO:0009612
36637,FUN_043560,gene,no,GO:0015485
36638,FUN_043560,gene,no,GO:0032589
36639,FUN_043560,gene,no,GO:0043005
36640,FUN_043560,gene,no,GO:0050976
36641,FUN_043560,gene,no,GO:1905789
36642,FUN_043560,gene,no,GO:1905792
36643,FUN_001235,gene,no,GO:0000118
36644,FUN_001235,gene,no,GO:0000122
36645,FUN_001235,gene,no,GO:0000776
36646,FUN_001235,gene,no,GO:0000785
36647,FUN_001235,gene,no,GO:0001701
36648,FUN_001235,gene,no,GO:0002218
36649,FUN_001235,gene,no,GO:0002230
36650,FUN_001235,gene,no,GO:0002244
36651,FUN_001235,gene,no,GO:0003677
36652,FUN_001235,gene,no,GO:0003682
36653,FUN_001235,gene,no,GO:0003713
36654,FUN_001235,gene,no,GO:0003714
36655,FUN_001235,gene,no,GO:0003723
36656,FUN_001235,gene,no,GO:0005634
36657,FUN_001235,gene,no,GO:0005654
36658,FUN_001235,gene,no,GO:0005667
36659,FUN_001235,gene,no,GO:0005730
36660,FUN_001235,gene,no,GO:0006260
36661,FUN_001235,gene,no,GO:0006355
36662,FUN_001235,gene,no,GO:0006476
36663,FUN_001235,gene,no,GO:0007568
36664,FUN_001235,gene,no,GO:0008104
36665,FUN_001235,gene,no,GO:0010243
36666,FUN_001235,gene,no,GO:0010817
36667,FUN_001235,gene,no,GO:0010971
36668,FUN_001235,gene,no,GO:0016575
36669,FUN_001235,gene,no,GO:0016580
36670,FUN_001235,gene,no,GO:0017053
36671,FUN_001235,gene,no,GO:0021895
36672,FUN_001235,gene,no,GO:0030336
36673,FUN_001235,gene,no,GO:0030512
36674,FUN_001235,gene,no,GO:0030516
36675,FUN_001235,gene,no,GO:0031453
36676,FUN_001235,gene,no,GO:0032991
36677,FUN_001235,gene,no,GO:0042754
36678,FUN_001235,gene,no,GO:0043066
36679,FUN_001235,gene,no,GO:0043619
36680,FUN_001235,gene,no,GO:0044877
36681,FUN_001235,gene,no,GO:0045666
36682,FUN_001235,gene,no,GO:0045892
36683,FUN_001235,gene,no,GO:0045944
36684,FUN_001235,gene,no,GO:0048511
36685,FUN_001235,gene,no,GO:0051595
36686,FUN_001235,gene,no,GO:0061629
36687,FUN_001235,gene,no,GO:0071333
36688,FUN_001235,gene,no,GO:0140416
36689,FUN_001235,gene,no,GO:1900181
36690,FUN_001235,gene,no,GO:1901675
36691,FUN_001235,gene,no,GO:1902455
36692,FUN_001235,gene,no,GO:1902459
36693,FUN_001235,gene,no,GO:1903351
36694,FUN_001235,gene,no,GO:2000678
36695,FUN_001289,gene,no,GO:0001570
36696,FUN_001289,gene,no,GO:0001701
36697,FUN_001289,gene,no,GO:0003007
36698,FUN_001289,gene,no,GO:0003713
36699,FUN_001289,gene,no,GO:0005634
36700,FUN_001289,gene,no,GO:0005654
36701,FUN_001289,gene,no,GO:0005737
36702,FUN_001289,gene,no,GO:0005829
36703,FUN_001289,gene,no,GO:0006357
36704,FUN_001289,gene,no,GO:0007179
36705,FUN_001289,gene,no,GO:0007296
36706,FUN_001289,gene,no,GO:0008270
36707,FUN_001289,gene,no,GO:0021852
36708,FUN_001289,gene,no,GO:0030374
36709,FUN_001289,gene,no,GO:0030521
36710,FUN_001289,gene,no,GO:0033233
36711,FUN_001289,gene,no,GO:0045582
36712,FUN_001289,gene,no,GO:0045747
36713,FUN_001289,gene,no,GO:0045944
36714,FUN_001289,gene,no,GO:0046332
36715,FUN_001289,gene,no,GO:0048146
36716,FUN_001289,gene,no,GO:0048589
36717,FUN_001289,gene,no,GO:0048844
36718,FUN_001289,gene,no,GO:0060395
36719,FUN_001289,gene,no,GO:0090398
36720,FUN_001289,gene,no,GO:1903508
36721,FUN_001369,gene,no,GO:0001540
36722,FUN_001369,gene,no,GO:0004972
36723,FUN_001369,gene,no,GO:0005509
36724,FUN_001369,gene,no,GO:0005516
36725,FUN_001369,gene,no,GO:0005737
36726,FUN_001369,gene,no,GO:0005789
36727,FUN_001369,gene,no,GO:0005886
36728,FUN_001369,gene,no,GO:0006812
36729,FUN_001369,gene,no,GO:0007268
36730,FUN_001369,gene,no,GO:0007420
36731,FUN_001369,gene,no,GO:0008021
36732,FUN_001369,gene,no,GO:0008542
36733,FUN_001369,gene,no,GO:0009986
36734,FUN_001369,gene,no,GO:0010524
36735,FUN_001369,gene,no,GO:0014069
36736,FUN_001369,gene,no,GO:0015276
36737,FUN_001369,gene,no,GO:0016594
36738,FUN_001369,gene,no,GO:0016595
36739,FUN_001369,gene,no,GO:0017146
36740,FUN_001369,gene,no,GO:0018964
36741,FUN_001369,gene,no,GO:0022849
36742,FUN_001369,gene,no,GO:0030425
36743,FUN_001369,gene,no,GO:0035235
36744,FUN_001369,gene,no,GO:0038023
36745,FUN_001369,gene,no,GO:0042165
36746,FUN_001369,gene,no,GO:0042391
36747,FUN_001369,gene,no,GO:0043005
36748,FUN_001369,gene,no,GO:0043083
36749,FUN_001369,gene,no,GO:0043195
36750,FUN_001369,gene,no,GO:0043197
36751,FUN_001369,gene,no,GO:0044877
36752,FUN_001369,gene,no,GO:0045202
36753,FUN_001369,gene,no,GO:0045211
36754,FUN_001369,gene,no,GO:0045471
36755,FUN_001369,gene,no,GO:0045944
36756,FUN_001369,gene,no,GO:0048167
36757,FUN_001369,gene,no,GO:0048168
36758,FUN_001369,gene,no,GO:0051290
36759,FUN_001369,gene,no,GO:0051968
36760,FUN_001369,gene,no,GO:0055074
36761,FUN_001369,gene,no,GO:0060076
36762,FUN_001369,gene,no,GO:0060079
36763,FUN_001369,gene,no,GO:0097060
36764,FUN_001369,gene,no,GO:0097553
36765,FUN_001369,gene,no,GO:0098655
36766,FUN_001369,gene,no,GO:0098976
36767,FUN_001369,gene,no,GO:1903428
36768,FUN_001369,gene,no,GO:1904062
36769,FUN_001369,gene,no,GO:1905429
36770,FUN_001369,gene,no,GO:2000463
36771,FUN_001369,gene,no,GO:2001056
36772,FUN_001383,gene,no,GO:0004995
36773,FUN_001383,gene,no,GO:0005886
36774,FUN_001383,gene,no,GO:0061827
36775,FUN_001383,gene,no,GO:0070472
36776,FUN_001383,gene,no,GO:0097225
36777,FUN_001383,gene,no,GO:1902093
36778,FUN_001727,gene,no,GO:0001540
36779,FUN_001727,gene,no,GO:0001666
36780,FUN_001727,gene,no,GO:0005737
36781,FUN_001727,gene,no,GO:0005886
36782,FUN_001727,gene,no,GO:0005892
36783,FUN_001727,gene,no,GO:0006816
36784,FUN_001727,gene,no,GO:0006874
36785,FUN_001727,gene,no,GO:0007165
36786,FUN_001727,gene,no,GO:0008284
36787,FUN_001727,gene,no,GO:0015464
36788,FUN_001727,gene,no,GO:0015643
36789,FUN_001727,gene,no,GO:0017081
36790,FUN_001727,gene,no,GO:0022848
36791,FUN_001727,gene,no,GO:0030424
36792,FUN_001727,gene,no,GO:0030425
36793,FUN_001727,gene,no,GO:0032720
36794,FUN_001727,gene,no,GO:0035094
36795,FUN_001727,gene,no,GO:0042166
36796,FUN_001727,gene,no,GO:0042803
36797,FUN_001727,gene,no,GO:0043204
36798,FUN_001727,gene,no,GO:0043410
36799,FUN_001727,gene,no,GO:0045211
36800,FUN_001727,gene,no,GO:0045766
36801,FUN_001727,gene,no,GO:0050890
36802,FUN_001727,gene,no,GO:0051899
36803,FUN_001727,gene,no,GO:0080164
36804,FUN_000327,gene,no,GO:0004100
36805,FUN_000327,gene,no,GO:0005886
36806,FUN_000327,gene,no,GO:0009792
36807,FUN_001847,gene,no,GO:0006836
36808,FUN_001847,gene,no,GO:0008021
36809,FUN_001847,gene,no,GO:0015293
36810,FUN_001847,gene,no,GO:0015804
36811,FUN_001847,gene,no,GO:0015816
36812,FUN_001847,gene,no,GO:0015820
36813,FUN_001847,gene,no,GO:0015824
36814,FUN_001847,gene,no,GO:0016020
36815,FUN_001847,gene,no,GO:0030672
36816,FUN_001847,gene,no,GO:0032328
36817,FUN_001847,gene,no,GO:0035725
36818,FUN_001847,gene,no,GO:0042995
36819,FUN_001847,gene,no,GO:0098794
36820,FUN_000356,gene,no,GO:0000132
36821,FUN_000356,gene,no,GO:0000166
36822,FUN_000356,gene,no,GO:0001965
36823,FUN_000356,gene,no,GO:0005092
36824,FUN_000356,gene,no,GO:0005737
36825,FUN_000356,gene,no,GO:0005813
36826,FUN_000356,gene,no,GO:0005829
36827,FUN_000356,gene,no,GO:0005938
36828,FUN_000356,gene,no,GO:0007052
36829,FUN_000356,gene,no,GO:0007186
36830,FUN_000356,gene,no,GO:0008022
36831,FUN_000356,gene,no,GO:0016328
36832,FUN_000356,gene,no,GO:0019904
36833,FUN_000356,gene,no,GO:0031291
36834,FUN_000356,gene,no,GO:0032991
36835,FUN_000356,gene,no,GO:0042802
36836,FUN_000356,gene,no,GO:0043621
36837,FUN_000356,gene,no,GO:0051301
36838,FUN_000356,gene,no,GO:0051661
36839,FUN_000356,gene,no,GO:0060236
36840,FUN_000356,gene,no,GO:0070840
36841,FUN_000356,gene,no,GO:0097431
36842,FUN_000356,gene,no,GO:0097575
36843,FUN_000356,gene,no,GO:0099738
36844,FUN_000356,gene,no,GO:1904778
36845,FUN_000356,gene,no,GO:1905832
